Taxon,Cluster
GCF_002182405_1,928
GCF_002144755_1,929
GCF_002183185_1,929
GCF_002184105_1,930
GCF_002144725_1,930
GCF_006492505_1,931
GCF_002143885_1,931
GCF_002143795_1,932
GCF_002183735_1,932
GCF_002143775_1,933
GCF_002183765_1,933
GCF_002184325_1,934
GCF_002143375_1,934
GCF_002183845_1,935
GCF_002143265_1,935
GCF_002182345_1,936
GCF_002143145_1,936
GCF_002182505_1,937
GCF_002142995_1,937
GCF_002137955_1,938
GCF_002143475_1,938
GCF_002138115_1,939
GCF_002137815_1,939
GCF_002183925_1,940
GCF_002137755_1,940
GCF_002137525_1,941
GCF_002183585_1,941
GCF_002137345_1,942
GCF_002184055_1,942
GCF_002138065_1,943
GCF_002137185_1,943
GCF_002142735_1,944
GCF_002136735_1,944
GCF_002119265_1,945
GCF_002119355_1,945
GCF_002028445_1,946
GCF_002183485_1,946
GCF_002017805_1,947
GCF_002143345_1,947
GCF_002017485_1,948
GCF_002145375_1,948
GCF_002016935_1,949
GCF_002136615_1,949
GCF_002137425_1,950
GCF_002014395_1,950
GCF_002014345_1,951
GCF_002143755_1,951
GCF_002014245_1,952
GCF_002137995_1,952
GCF_004321595_1,953
GCF_001922745_1,953
GCF_003039005_1,954
GCF_001910605_1,954
GCF_904884555_1,955
GCF_001907155_1,955
GCF_006366475_1,956
GCF_001863775_1,956
GCF_001680195_1,957
GCF_001680185_1,957
GCF_001680105_1,958
GCF_001680115_1,958
GCF_001674425_1,959
GCF_001674555_1,959
GCF_001674295_1,960
GCF_001674435_1,960
GCF_001669525_1,961
GCF_001669305_1,961
GCF_001674865_1,962
GCF_001668855_1,962
GCF_001668475_1,963
GCF_001666315_1,963
GCF_001665215_1,964
GCF_001668815_1,964
GCF_001665065_1,965
GCF_001664915_1,965
GCF_002183975_1,966
GCF_001664805_1,966
GCF_001664685_1,967
GCF_001666365_1,967
GCF_001612105_1,968
GCF_001612095_1,968
GCF_001541025_2,969
GCF_001541035_2,969
GCF_001512115_1,970
GCF_001512015_1,970
GCF_001511995_1,971
GCF_001511915_1,971
GCF_001077675_1,972
GCF_001721365_1,972
GCF_900118045_2,973
GCF_000969365_1,973
GCF_000951165_1,974
GCF_001855175_1,974
GCF_000939615_2,975
GCF_000939575_2,975
GCF_000810465_3,976
GCF_002138005_1,976
GCF_002143625_1,977
GCF_000810305_3,977
GCF_000810005_3,978
GCF_000809925_3,978
GCF_000809045_3,979
GCF_002143655_1,979
GCF_900495415_1,980
GCF_000805535_1,980
GCF_000805275_1,981
GCF_023361815_1,981
GCF_000804965_1,982
GCF_000804955_1,982
GCF_000787315_1,983
GCF_000787335_1,983
GCF_000787225_1,984
GCF_014560835_1,984
GCF_000671555_1,985
GCF_000627575_1,985
GCF_000611165_1,986
GCF_000611085_1,986
GCF_000611045_1,987
GCF_000611065_1,987
GCF_000600795_1,988
GCF_000600875_1,988
GCF_000592255_1,989
GCF_000681655_1,989
GCF_000591835_1,990
GCF_000591815_1,990
GCF_000587915_1,991
GCF_000587935_1,991
GCF_000583455_1,992
GCF_000587895_1,992
GCF_000583335_1,993
GCF_000682495_1,993
GCF_022237675_1,994
GCF_000582355_1,994
GCF_000581955_1,995
GCF_000581915_1,995
GCF_000671455_1,996
GCF_000581695_1,996
GCF_000581575_1,997
GCF_000587975_1,997
GCF_902386065_1,998
GCF_000580495_1,998
GCF_000580435_1,999
GCF_000580255_1,999
GCF_002184275_1,1000
GCF_000516315_1,1000
GCF_000516255_1,1001
GCF_002138175_1,1001
GCF_000809345_3,1002
GCF_000516235_1,1002
GCF_002136855_1,1003
GCF_000516155_1,1003
GCF_000516135_1,1004
GCF_002137335_1,1004
GCF_000515975_1,1005
GCF_000515875_2,1005
GCF_000515575_1,1006
GCF_000515755_1,1006
GCF_000515535_1,1007
GCF_000516115_1,1007
GCF_000453685_1,1008
GCF_003948595_1,1008
GCF_003949015_1,1009
GCF_000453625_1,1009
GCF_000419425_1,1010
GCF_000787215_1,1010
GCF_001902375_1,1011
GCF_000419385_1,1011
GCF_000302075_1,1012
GCF_003948095_1,1012
GCF_000301935_1,1013
GCF_000301355_1,1013
GCF_000353895_1,1014
GCF_000222245_1,1014
GCF_900444765_1,1015
GCF_000189675_1,1015
GCF_900117945_2,1016
GCF_000186645_1,1016
GCF_000184515_1,1017
GCF_000301335_1,1017
GCF_000580415_1,1018
GCF_000184495_1,1018
GCA_024855685_1,1019
GCA_024855245_1,1019
GCA_024855645_1,1020
GCA_024848905_1,1020
GCA_024618605_1,1021
GCA_024633685_1,1021
GCA_024708295_1,1022
GCA_024616965_1,1022
GCA_024573015_1,1023
GCA_024573795_1,1023
GCA_024572435_1,1024
GCA_024573195_1,1024
GCA_024572315_1,1025
GCA_024572995_1,1025
GCA_024571995_1,1026
GCA_024573895_1,1026
GCA_024571395_1,1027
GCA_024571325_1,1027
GCA_024559385_1,1028
GCA_024559565_1,1028
GCA_024538155_1,1029
GCA_024538135_1,1029
GCA_024538055_1,1030
GCA_024570705_1,1030
GCA_024559265_1,1031
GCA_024537255_1,1031
GCA_024921785_1,1032
GCA_024521335_1,1032
GCA_024481405_1,1033
GCA_024542415_1,1033
GCA_024480345_1,1034
GCA_024480285_1,1034
GCA_024480265_1,1035
GCA_024480865_1,1035
GCA_024480245_1,1036
GCA_024480625_1,1036
GCA_024867365_1,1037
GCA_024375495_1,1037
GCA_024921665_1,1038
GCA_024210475_1,1038
GCA_024210095_1,1039
GCA_024211295_1,1039
GCA_024168575_1,1040
GCA_024376255_1,1040
GCA_024375375_1,1041
GCA_024166545_1,1041
GCA_024164505_1,1042
GCA_024164525_1,1042
GCA_024161245_1,1043
GCA_024374435_1,1043
GCA_024168125_1,1044
GCA_024161105_1,1044
GCA_024148275_1,1045
GCA_024166585_1,1045
GCA_024167425_1,1046
GCA_024148205_1,1046
GCA_024146095_1,1047
GCA_024161305_1,1047
GCF_022602975_1,1048
GCA_024137925_1,1048
GCA_024126255_1,1049
GCF_022602955_1,1049
GCF_022602965_1,1050
GCA_024126235_1,1050
GCA_024123735_1,1051
GCA_024921705_1,1051
GCA_024108355_1,1052
GCA_024921905_1,1052
GCA_024025795_1,1053
GCA_024025815_1,1053
GCF_002143955_1,1054
GCA_024025595_1,1054
GCF_002143855_1,1055
GCA_024025535_1,1055
GCF_002138105_1,1056
GCA_024025495_1,1056
GCA_024007655_1,1057
GCF_022816245_1,1057
GCA_023830395_1,1058
GCF_900494405_1,1058
GCF_023002485_1,1059
GCA_023782805_1,1059
GCA_023782085_1,1060
GCA_023825195_1,1060
GCA_023775935_1,1061
GCA_024855565_1,1061
GCF_900495805_1,1062
GCA_023775775_1,1062
GCA_023773515_1,1063
GCA_023777045_1,1063
GCA_023352815_1,1064
GCA_023354485_1,1064
GCA_023351655_1,1065
GCA_024168655_1,1065
GCA_023350795_1,1066
GCA_023351055_1,1066
GCA_024145625_1,1067
GCA_023345905_1,1067
GCA_023308885_1,1068
GCA_024133645_1,1068
GCA_023117705_1,1069
GCA_023117815_1,1069
GCA_023064355_1,1070
GCA_024560505_1,1070
GCA_023063995_1,1071
GCA_024537735_1,1071
GCA_023008505_1,1072
GCA_023093035_1,1072
GCA_022991965_1,1073
GCA_022992045_1,1073
GCA_022978095_1,1074
GCA_024559245_1,1074
GCA_022977835_1,1075
GCA_022992245_1,1075
GCA_022967015_1,1076
GCA_022967095_1,1076
GCA_022933765_1,1077
GCA_022934465_1,1077
GCA_022932445_1,1078
GCA_022933905_1,1078
GCA_023203395_1,1079
GCA_022916055_1,1079
GCA_023093115_1,1080
GCA_022915875_1,1080
GCA_022881875_1,1081
GCA_023064135_1,1081
GCA_022992265_1,1082
GCA_022881775_1,1082
GCA_022978075_1,1083
GCA_022881575_1,1083
GCA_022876045_1,1084
GCA_023351215_1,1084
GCA_022871625_1,1085
GCF_001922245_1,1085
GCA_022623945_1,1086
GCA_023117775_1,1086
GCA_024374355_1,1087
GCA_022592655_1,1087
GCA_022592615_1,1088
GCA_022875205_1,1088
GCA_022587895_1,1089
GCA_025099945_1,1089
GCA_022544915_1,1090
GCA_022544815_1,1090
GCA_022638475_1,1091
GCA_022477195_1,1091
GCA_022591855_1,1092
GCA_022442485_1,1092
GCA_022443445_1,1093
GCA_022442165_1,1093
GCA_022442245_1,1094
GCA_022442125_1,1094
GCA_024168185_1,1095
GCA_022441605_1,1095
GCA_022217835_1,1096
GCA_023424685_1,1096
GCA_022017255_1,1097
GCA_022017375_1,1097
GCA_022017235_1,1098
GCA_022017275_1,1098
GCA_021868575_2,1099
GCA_021869075_2,1099
GCA_021868475_2,1100
GCA_021868455_2,1100
GCA_021752645_1,1101
GCA_021752485_1,1101
GCA_021717035_1,1102
GCA_022383295_1,1102
GCA_021716435_1,1103
GCA_022623845_1,1103
GCA_021752585_1,1104
GCA_021716355_1,1104
GCA_021689435_1,1105
GCA_022217285_1,1105
GCA_021659295_1,1106
GCA_021659335_1,1106
GCA_021572915_1,1107
GCF_020255385_1,1107
GCA_021572895_1,1108
GCA_021572785_1,1108
GR55022,1109
GCA_021572415_1,1109
IT24007,1110
GCA_021572375_1,1110
IT29003,1111
GCA_021572215_1,1111
GCF_021571575_1,1112
GCA_021571555_1,1112
RO37009,1113
GCA_021571515_1,1113
GCA_021571375_1,1114
SE41007,1114
GCA_021571195_1,1115
SE41037,1115
SE41075,1116
GCA_021570865_1,1116
SE41107,1117
GCA_021570655_1,1117
GCA_021570455_1,1118
SE41121,1118
SE41122,1119
GCA_021570445_1,1119
GCA_021570345_1,1120
SE41130,1120
GCA_021570285_1,1121
SE41134,1121
SE41132,1122
GCA_021570255_1,1122
GCA_021570235_1,1123
SE41133,1123
GCF_021569395_1,1124
GCA_021569355_1,1124
GCA_021568895_1,1125
TU49004,1125
GCA_021553135_2,1126
GCA_021820385_2,1126
GCA_021724915_1,1127
GCA_021538475_1,1127
GCA_021527005_1,1128
GCA_022943305_1,1128
GCA_021525715_1,1129
GCA_021526065_1,1129
GCA_021613055_1,1130
GCA_021524735_1,1130
GCA_021524355_1,1131
GCA_022588575_1,1131
GCA_021522075_1,1132
GCA_021510875_1,1132
GCA_021522155_1,1133
GCA_021506655_1,1133
GCA_021418545_1,1134
GCA_021418565_1,1134
GCA_021389515_1,1135
GCF_021011275_1,1135
GCA_021389115_1,1136
GCA_021389135_1,1136
GCA_021388035_1,1137
GCA_021388085_1,1137
GCA_021387885_2,1138
GCA_021387855_2,1138
GCA_021387735_1,1139
GCA_021387775_1,1139
GCA_021389715_1,1140
GCA_021387685_1,1140
GCA_021387595_1,1141
GCA_021387535_1,1141
GCA_021387515_1,1142
GCA_021389415_1,1142
GCA_021389435_1,1143
GCA_021387475_1,1143
GCA_021387495_1,1144
GCA_021387455_1,1144
GCA_021387115_1,1145
GCA_021387155_1,1145
GCA_021387075_1,1146
GCA_021387165_1,1146
GCA_021386675_1,1147
GCA_021386515_1,1147
GCA_021386495_1,1148
GCA_021386435_1,1148
GCA_021388635_1,1149
GCA_021386395_1,1149
GCA_021386275_1,1150
GCA_021386175_1,1150
GCA_021386035_1,1151
GCA_021386075_1,1151
GCA_021385985_1,1152
GCA_021388515_1,1152
GCA_021385915_1,1153
GCA_021388395_1,1153
GCA_021385865_1,1154
GCA_021388335_1,1154
GCA_021385825_1,1155
GCA_021388345_1,1155
GCA_021388315_1,1156
GCA_021385815_1,1156
GCA_021385595_1,1157
GCA_021385635_1,1157
GCA_021385215_1,1158
GCA_021388015_1,1158
GCA_021385125_1,1159
GCA_021387935_1,1159
GCA_022362695_1,1160
GCA_021337215_1,1160
GCA_022881295_1,1161
GCA_021275945_1,1161
GCA_021275705_1,1162
GCA_022881075_1,1162
GCA_021274245_1,1163
GCA_021274545_1,1163
GCA_021273945_1,1164
GCA_022992605_1,1164
GCA_021273925_1,1165
GCA_023064535_1,1165
GCA_021275885_1,1166
GCA_021273865_1,1166
GCA_021221545_1,1167
GCA_021223045_1,1167
GCA_022107095_1,1168
GCA_021221465_1,1168
GCA_021150905_1,1169
GCF_010500715_1,1169
GCA_021150885_1,1170
GCF_011603455_1,1170
GCA_021150865_1,1171
GCF_011602125_1,1171
GCF_011601785_1,1172
GCA_021150825_1,1172
GCF_011603965_1,1173
GCA_021150805_1,1173
GCA_021144825_1,1174
GCA_021145325_1,1174
GCF_010500265_1,1175
GCA_021141245_1,1175
GCF_010500015_1,1176
GCA_021141205_1,1176
GCF_011603825_1,1177
GCA_021140365_1,1177
GCF_010499935_1,1178
GCA_021139495_1,1178
GCA_021139135_1,1179
GCF_011602535_1,1179
GCA_021138955_1,1180
GCF_011603535_1,1180
GCF_011602625_1,1181
GCA_021138915_1,1181
GCA_021138875_1,1182
GCF_010500025_1,1182
GCA_021138815_1,1183
GCF_010500415_1,1183
GCF_010500625_1,1184
GCA_021136555_1,1184
GCF_010500435_1,1185
GCA_021136195_1,1185
GCA_021136145_1,1186
GCF_010500645_1,1186
GCA_021135875_1,1187
GCF_011602645_1,1187
GCA_021135855_1,1188
GCF_010500125_1,1188
GCA_021524535_1,1189
GCA_021105935_1,1189
GCA_022106075_1,1190
GCA_020895035_1,1190
GCA_020838465_1,1191
GCA_020838685_1,1191
GCA_020838405_1,1192
GCA_020838445_1,1192
GCA_020838325_1,1193
GCA_020838365_1,1193
GCA_020838265_1,1194
GCA_020838205_1,1194
GCA_020824035_1,1195
GCA_020863605_1,1195
GCA_020866605_1,1196
GCA_020693945_1,1196
GCA_020576695_1,1197
GCA_020577165_1,1197
GCA_020575715_1,1198
GCA_021336715_1,1198
GCA_020576345_1,1199
GCA_020575625_1,1199
GCA_020825035_1,1200
GCA_020519905_1,1200
GCA_020519745_1,1201
GCA_020829285_1,1201
GCA_020519365_1,1202
GCA_021275345_1,1202
GCA_020519185_1,1203
GCA_020519165_1,1203
GCA_020518725_1,1204
GCA_021274525_1,1204
GCA_020464215_1,1205
GCA_022477355_1,1205
GCA_020463995_1,1206
GCA_023064335_1,1206
GCA_020463585_1,1207
GCA_021272905_1,1207
GCA_020452325_1,1208
GCA_022881315_1,1208
GCA_020448625_1,1209
GCA_020448645_1,1209
GCA_020448505_1,1210
GCA_021274685_1,1210
GCA_020693765_1,1211
GCA_020448205_1,1211
GCA_020448185_1,1212
GCA_022881515_1,1212
GCA_020411925_1,1213
GCA_021273665_1,1213
GCA_022992665_1,1214
GCA_020411905_1,1214
GCA_020411885_1,1215
GCA_020448225_1,1215
GCA_020519205_1,1216
GCA_020411825_1,1216
GCA_020411765_1,1217
GCA_020448825_1,1217
GCA_020863765_1,1218
GCA_020362535_2,1218
GCA_020275305_1,1219
GCA_020894855_1,1219
GCA_020108955_1,1220
GCA_020113555_1,1220
GCA_020104355_1,1221
GCA_020102595_1,1221
GCA_020110615_1,1222
GCA_020101895_1,1222
GCA_020107135_1,1223
GCA_020100215_1,1223
GCA_023834415_1,1224
GCA_020040505_1,1224
GCA_021470345_1,1225
GCA_019742335_1,1225
GCA_020677665_1,1226
GCA_019738875_1,1226
GCA_020557185_1,1227
GCA_019735015_1,1227
GCA_020678425_1,1228
GCA_019733055_1,1228
GCA_020677125_1,1229
GCA_019732975_1,1229
GCA_019732935_1,1230
GCA_020677585_1,1230
GCA_020679465_1,1231
GCA_019732875_1,1231
GCA_019732735_1,1232
GCA_020679165_1,1232
GCA_019730295_1,1233
GCA_020678445_1,1233
GCA_019728755_1,1234
GCA_020678465_1,1234
GCA_019728735_1,1235
GCA_020606775_1,1235
GCA_020677405_1,1236
GCA_019728355_1,1236
GCA_020606855_1,1237
GCA_019725355_1,1237
GCA_020679045_1,1238
GCA_019725315_1,1238
GCA_019724915_1,1239
GCA_020677765_1,1239
GCA_020677265_1,1240
GCA_019724855_1,1240
GCA_020677005_1,1241
GCA_019724835_1,1241
GCA_019724795_1,1242
GCA_020606885_1,1242
GCA_019724755_1,1243
GCA_020678485_1,1243
GCA_019509245_1,1244
GCA_020575495_1,1244
GCA_019507485_1,1245
GCA_021470505_1,1245
GCA_019506865_1,1246
GCA_020040425_1,1246
GCA_019321555_1,1247
GCF_003006995_1,1247
GCF_022237545_1,1248
GCA_019321475_1,1248
GCA_019321095_1,1249
GCF_022237425_1,1249
GCA_019317565_1,1250
GCA_022106035_1,1250
GCA_019317365_1,1251
GCA_020575175_1,1251
GCA_019321295_1,1252
GCA_019305765_1,1252
GCA_019305665_1,1253
GCA_019321355_1,1253
GCA_019305705_1,1254
GCA_019305585_1,1254
GCA_019305405_1,1255
GCA_019314685_1,1255
GCA_019081465_1,1256
GCA_022106155_1,1256
GCA_018954455_1,1257
GCA_018954495_1,1257
GCA_018868965_1,1258
GCA_019506345_1,1258
GCA_018868945_1,1259
GCA_019743955_1,1259
GCA_018868765_1,1260
GCA_021336555_1,1260
GCA_018625975_1,1261
GCA_018625935_1,1261
GCA_019317685_1,1262
GCA_018517785_1,1262
GCA_018496175_1,1263
GCA_018869005_1,1263
GCA_018496945_1,1264
GCA_018495275_1,1264
GCA_018494395_1,1265
GCA_019081305_1,1265
GCA_020823795_1,1266
GCA_018454605_1,1266
GCA_018454065_1,1267
GCA_021445195_1,1267
GCA_022666135_1,1268
GCA_018453805_1,1268
GCA_018288475_1,1269
GCA_018288055_1,1269
GCA_018286355_1,1270
GCA_018868585_1,1270
GCA_020041005_1,1271
GCA_018285935_1,1271
GCA_018124105_1,1272
GCA_018124125_1,1272
GCA_018124085_1,1273
GCA_018124025_1,1273
GCA_017953515_1,1274
GCF_009760075_1,1274
GCA_017953185_1,1275
GCA_017953175_1,1275
GCA_017953155_1,1276
GCA_017953115_1,1276
GCA_017953015_1,1277
GCA_017952355_1,1277
GCA_017952235_1,1278
GCA_017951975_1,1278
GCA_017951755_1,1279
GCA_017951795_1,1279
GCA_017951535_1,1280
GCA_017951465_1,1280
GCA_017950715_1,1281
GCA_017951855_1,1281
GCA_017950375_1,1282
GCA_017950855_1,1282
GCA_017950095_1,1283
GCA_017950875_1,1283
GCA_017949635_1,1284
GCA_017950105_1,1284
GCA_017949555_1,1285
GCA_017949815_1,1285
GCA_017949465_1,1286
GCA_017952685_1,1286
GCA_017949035_1,1287
GCA_017950245_1,1287
GCA_017949255_1,1288
GCA_017948955_1,1288
GCA_018285435_1,1289
GCA_017846335_1,1289
GCA_018285855_1,1290
GCA_017836795_1,1290
GCA_017836375_1,1291
GCA_020894955_1,1291
GCA_017836175_1,1292
GCA_018868825_1,1292
GCA_017835975_1,1293
GCA_017835895_1,1293
GCA_019507125_1,1294
GCA_017835835_1,1294
GCA_017835575_1,1295
GCA_019316505_1,1295
GCA_018495085_1,1296
GCA_017835355_1,1296
GCA_017362525_1,1297
GCA_020040925_1,1297
GCA_020809525_1,1298
GCA_017142445_1,1298
GCA_018286295_1,1299
GCA_017120125_1,1299
GCA_017118485_1,1300
GCA_019507285_1,1300
GCA_016976215_1,1301
GCA_017362465_1,1301
GCA_016974695_1,1302
GCA_022106195_1,1302
GCA_016973995_1,1303
GCA_018285715_1,1303
GCA_016844145_1,1304
GCA_016844225_1,1304
GCA_017366185_1,1305
GCA_016545025_1,1305
GCA_021220525_1,1306
GCA_016544945_1,1306
GCA_016974235_1,1307
GCA_016544485_1,1307
GCA_017365685_1,1308
GCA_016544065_1,1308
GCA_016541425_2,1309
GCA_016541605_2,1309
GCA_016540685_2,1310
GCF_001612415_1,1310
GCF_006492735_1,1311
GCA_016539065_2,1311
GCA_016539045_2,1312
GCA_016538945_2,1312
GCA_016537635_2,1313
GCA_024025415_1,1313
GCA_016539225_2,1314
GCA_016536545_2,1314
GCA_016532705_2,1315
GCA_016536395_2,1315
GCA_016528415_2,1316
GCF_000305295_1,1316
GCA_016528005_2,1317
GCA_024025365_1,1317
GCA_016527885_2,1318
GCA_024025275_1,1318
GCA_016527835_2,1319
GCA_016539155_2,1319
GCA_016532925_2,1320
GCA_016527345_2,1320
GCA_016527675_2,1321
GCA_016526765_2,1321
GCA_024025035_1,1322
GCA_016525615_2,1322
GCA_016526055_2,1323
GCA_016525575_2,1323
GCA_016538845_2,1324
GCA_016525315_2,1324
GCA_016541665_2,1325
GCA_016525255_2,1325
GCA_016524255_2,1326
GCA_016536465_2,1326
GCA_016523895_2,1327
GCA_016528375_2,1327
GCA_016524755_2,1328
GCA_016523505_2,1328
GCA_016523315_2,1329
GCA_016523475_2,1329
GCA_024025475_1,1330
GCA_016523175_2,1330
GCA_016523095_2,1331
GCA_016527165_2,1331
GCA_016522215_2,1332
GCA_024024955_1,1332
GCA_016537005_2,1333
GCA_016521015_2,1333
GCA_016520665_2,1334
GCA_024024875_1,1334
GCA_016521035_2,1335
GCA_016520545_2,1335
GCA_016528015_2,1336
GCA_016520085_2,1336
GCA_016519945_2,1337
GCF_006492635_1,1337
GCA_016517195_2,1338
GCA_016517375_2,1338
GCA_016517165_2,1339
GCA_016517175_2,1339
GCA_016516395_2,1340
GCA_019242015_1,1340
GCA_016515945_2,1341
GCF_000189655_1,1341
GCA_016515785_2,1342
GCA_016515825_2,1342
GCA_016515695_2,1343
GCA_016516055_2,1343
GCA_016514555_1,1344
GCA_016514535_1,1344
GCA_016514575_1,1345
GCA_016514435_1,1345
GCA_016514445_1,1346
GCA_016514295_1,1346
GCA_016514335_1,1347
GCA_016514175_1,1347
GCA_016516735_2,1348
GCA_016514135_1,1348
GCA_016513475_1,1349
GCA_016513635_1,1349
GCA_016513255_1,1350
GCA_016513235_1,1350
GCA_016512935_1,1351
GCA_016512915_1,1351
GCA_016511915_1,1352
GCA_016511805_1,1352
GCA_016511535_1,1353
GCA_016511495_1,1353
GCA_016511395_1,1354
GCA_016511425_1,1354
GCA_016510495_1,1355
GCA_016510415_1,1355
GCA_016510165_1,1356
GCA_016510295_1,1356
GCA_016510055_1,1357
GCA_016510315_1,1357
GCA_016507755_1,1358
GCA_016507585_1,1358
GCA_016507785_1,1359
GCA_016507415_1,1359
GCA_016504265_1,1360
GCA_016503605_1,1360
GCA_016501725_1,1361
GCA_016502945_1,1361
GCA_016499725_1,1362
GCA_016503165_1,1362
GCA_016499065_1,1363
GCA_016498525_1,1363
GCA_016497545_1,1364
GCA_016497585_1,1364
GCA_016497225_1,1365
GCA_016497305_1,1365
GCA_016497165_1,1366
GCA_016497285_1,1366
GCA_016496765_1,1367
GCA_016496715_1,1367
GCF_007221455_1,1368
GCA_016496525_1,1368
GCA_016496465_1,1369
GCF_002150405_1,1369
GCF_001512215_1,1370
GCA_016496445_1,1370
GCA_016491585_1,1371
GCF_001292715_1,1371
GCA_016491505_1,1372
GCA_016491565_1,1372
GCA_016489965_1,1373
GCA_016489985_1,1373
GCA_016489855_1,1374
GCA_021339695_1,1374
GCA_016489785_1,1375
GCA_016489085_1,1375
GCA_016489105_1,1376
GCA_016489065_1,1376
GCA_016487825_1,1377
GCA_016487965_1,1377
GCA_016487505_1,1378
GCF_001922755_1,1378
GCA_016487445_1,1379
GCA_016609785_1,1379
GCF_009736155_1,1380
GCA_016487285_1,1380
GCA_016487245_1,1381
GCA_016487215_1,1381
GCA_016487205_1,1382
GCA_016487185_1,1382
GCA_016486905_1,1383
GCA_016486785_1,1383
GCA_016486285_1,1384
GCF_002182925_1,1384
GCA_016485945_1,1385
GCA_022666155_1,1385
GCA_016486005_1,1386
GCA_016485825_1,1386
GCA_016485765_1,1387
GCF_024589115_1,1387
GCA_016609485_1,1388
GCA_016484665_1,1388
GCA_020040485_1,1389
GCA_016482965_1,1389
GCA_016544095_1,1390
GCA_016481385_1,1390
GCA_016481445_1,1391
GCA_016481225_1,1391
GCA_016479145_1,1392
GCA_020220975_1,1392
GCA_016479125_1,1393
GCA_019506765_1,1393
GCA_016478885_1,1394
GCA_016478905_1,1394
GCA_016478505_1,1395
GCA_016478745_1,1395
GCA_016478225_1,1396
GCA_016478345_1,1396
GCA_016478365_1,1397
GCA_016478205_1,1397
GCF_012272795_1,1398
GCA_016478005_1,1398
GCA_016478045_1,1399
GCA_016477885_1,1399
GCA_016477505_1,1400
GCA_024531255_1,1400
GCA_016476915_1,1401
GCA_016477265_1,1401
GCA_016477325_1,1402
GCA_016476505_1,1402
GCA_016476885_1,1403
GCA_016476005_1,1403
GCA_017119905_1,1404
GCA_016475125_1,1404
GCA_016474885_1,1405
GCA_016489605_1,1405
GCA_016474535_1,1406
GCA_016474585_1,1406
GCA_016474415_1,1407
GCA_016608845_1,1407
GCA_016474315_1,1408
GCA_016474435_1,1408
GCA_016474255_1,1409
GCA_016474495_1,1409
GCA_016474175_1,1410
GCA_024963705_1,1410
GCA_024963675_1,1411
GCA_016474075_1,1411
GCA_016474055_1,1412
GCA_024961405_1,1412
GCA_016474025_1,1413
GCA_024962565_1,1413
GCA_016473935_1,1414
GCA_022876825_1,1414
GCA_016473795_1,1415
GCA_016473995_1,1415
GCA_016473715_1,1416
GCA_016473775_1,1416
GCA_016473355_1,1417
GCA_016473475_1,1417
GCA_021752565_1,1418
GCA_016472915_1,1418
GCA_024963425_1,1419
GCA_016472635_1,1419
GCA_024963665_1,1420
GCA_016472535_1,1420
GCA_024963185_1,1421
GCA_016472475_1,1421
GCA_016472455_1,1422
GCA_024962225_1,1422
GCA_016472375_1,1423
GCA_024961385_1,1423
GCA_022442465_1,1424
GCA_016471315_1,1424
GCA_016471195_1,1425
GCA_024144585_1,1425
GCA_016471175_1,1426
GCA_016471635_1,1426
GCA_016471095_1,1427
GCA_023350775_1,1427
GCA_016471035_1,1428
GCA_022876885_1,1428
GCA_016470855_1,1429
GCA_016470815_1,1429
GCA_016471015_1,1430
GCA_016470715_1,1430
GCA_016474835_1,1431
GCA_016470575_1,1431
GCA_016470435_1,1432
GCA_017835715_1,1432
GCA_008988805_1,1433
GCA_008988665_1,1433
CR10009,1434
GCA_021573215_1,1434
Aci337,1435
Aci338,1435
Aci327,1436
Aci326,1436
Aci317,1437
Aci328,1437
Aci315,1438
Aci324,1438
Aci29,1439
Aci28,1439
Aci271,1440
Aci268,1440
Aci259,1441
Aci262,1441
Aci189,1442
Aci234,1442
Aci169,1443
Aci168,1443
Aci161,1444
Aci162,1444
Aci158,1445
Aci160,1445
Aci131_Belgrade14,1446
Aci159,1446
GCA_022017335_1,1447
AB7,1447
AB57,1448
AB54,1448
AB214,1449
AB215,1449
AB143,1450
AB150,1450
GCF_009710715_1,1451
24S,1451
GCF_013185135_1,1452
18S,1452
GCF_013185155_1,1453
10S,1453
TU49001,1454
TU48020,1455
TU48004,1456
TU48003,1457
TU47011,1458
TU47008,1459
TU47004,1460
TU47001,1461
TU46006,1462
TU46005,1463
TU46004,1464
SP43003,1465
SP02116,1466
SP02113,1467
SP01173,1468
SP01134,1469
SP01092,1470
SE45030,1471
SE45018,1472
SE45007,1473
SE43058,1474
SE43056,1475
SE43044,1476
SE43043,1477
SE43042,1478
SE43035,1479
SE43034,1480
SE43015,1481
SE43006,1482
SE43001,1483
SE41144,1484
SE41143,1485
SE41142,1486
SE41141,1487
SE41131,1488
SE41128,1489
SE41117,1490
SE41116,1491
SE41115,1492
SE41113,1493
SE41103,1494
SE41102,1495
SE41091,1496
SE41079,1497
SE41072,1498
SE41070,1499
SE41068,1500
SE41059,1501
SE41057,1502
SE41056,1503
SE41048,1504
SE41041,1505
SE41040,1506
SE41038,1507
SE41036,1508
SE41035,1509
SE41028,1510
SE41017,1511
SE41005,1512
SE41003,1513
RO40012,1514
RO39004,1515
RO38001,1516
RO34007,1517
MO33011,1518
MO33006,1519
MO33003,1520
KO32030,1521
KO32028,1522
KO32027,1523
KO32025,1524
KO32024,1525
KO32022,1526
KO32021,1527
KO32020,1528
KO32019,1529
KO32018,1530
KO32017,1531
KO32016,1532
KO32015,1533
KO32014,1534
KO32012,1535
KO32009,1536
KO32008,1537
KO32007,1538
KO32003,1539
IT26009,1540
IT26004,1541
IT26003,1542
IT26001,1543
